unit_state_mean,gamma,planned_production,production_rate,throughput,transmission_accuracy,reliability,failure,avg_load,max_load,gateway_load,gateway_utilization,avg_utilization,max_utilization,overload_risk,congestion_memory,time
1.8983333333333334,1.25,4.69125,1.1086448860120348,0.3732052414868874,0.3352341132356113,1.0,0.0,3.097215636224482,8.028753460785007,8.028753460785007,1.3161890919319685,1.0600905990036187,1.3191625893915366,0.3191625893915367,0.019473205457447188,0.0
1.6633333333333333,1.25,4.149166666666667,1.0749423790964423,0.3837269778768242,0.3573141617919368,0.96,0.04,2.9521883971059526,7.659796814553263,7.659796814553263,1.255704395828404,1.0101526104785679,1.2630658694395371,0.263065869439537,0.031301552544472984,1.0
1.5083333333333333,1.25,3.774583333333333,1.0412655389014234,0.38713341583301913,0.37324138789660266,0.9133333333333333,0.08666666666666667,2.856232603148898,7.413544560060153,7.413544560060153,1.215335173780353,0.977234407685923,1.226473622001412,0.22668527690379692,0.038564470932286654,2.0
1.365,1.25,3.4379166666666667,1.001687014344771,0.3838892386817987,0.3866323365663435,0.8533333333333334,0.14666666666666667,2.7777045643717564,7.2214274041118856,7.2214274041118856,1.1838405580511289,0.9495963986124224,1.19119729238135,0.19244073223718852,0.0419569618828499,3.0
1.3166666666666667,1.25,3.3025,0.9696447578772449,0.37559597677690965,0.39219631956803286,0.8066666666666666,0.19333333333333333,2.7511091514284414,7.148394267921259,7.148394267921259,1.1718679127739768,0.9404933999025157,1.1850158073149384,0.1865174850516044,0.04468472256699185,4.0
1.2316666666666667,1.25,3.1195833333333334,0.9586092178540039,0.3805067990266394,0.40432060669392506,0.7266666666666667,0.2733333333333333,2.6873334370676627,6.992842054530089,6.992842054530089,1.1463675499229653,0.9183480455238089,1.1556543006216058,0.16027452886121035,0.04489798960599227,5.0
1.2066666666666668,1.25,3.0591666666666666,0.9385220140753828,0.3723870959863362,0.40520745730043944,0.6733333333333333,0.32666666666666666,2.6858244813324226,6.98311882097866,6.98311882097866,1.1447735772096164,0.9181901767905799,1.154071017246067,0.16074852686553368,0.045129985264488345,6.0
1.1883333333333332,1.25,3.01375,0.9342980744502497,0.3737609389707222,0.40820120493459877,0.72,0.28,2.6708806354399974,6.947725127514887,6.947725127514887,1.1389713323794894,0.9128048387898523,1.1475902124591422,0.15302988431826306,0.04531730655668829,7.0
1.1033333333333333,1.25,2.8041666666666667,0.900915025779658,0.368186893993197,0.42026793016888797,0.6533333333333333,0.3466666666666667,2.6145551651386407,6.802219713715385,6.802219713715385,1.1151179858549811,0.8935838381394297,1.1262821384384465,0.13650337550823388,0.04430895267810512,8.0
1.05,1.25,2.68,0.8880801517172906,0.3700008239155264,0.42772592920071817,0.5666666666666667,0.43333333333333335,2.579103577769367,6.714480722875962,6.714480722875962,1.1007345447337642,0.8811567061976301,1.1166942073877084,0.12648612623807287,0.04247771521766859,9.0
1.0383333333333333,1.25,2.6570833333333335,0.8718772108290943,0.362059672611409,0.42706676635414403,0.56,0.44,2.5830990467196724,6.731642169828306,6.731642169828306,1.1035478966931649,0.8822010421762463,1.1181304837133639,0.12845085501404238,0.040957770695448814,10.0
1.055,1.25,2.69125,0.8840671413455128,0.3673386164178402,0.42488311023505526,0.5866666666666667,0.41333333333333333,2.5912932707205463,6.759038081069377,6.759038081069377,1.1080390296835045,0.8847222916137661,1.1230456505897772,0.13085559886578071,0.04007576667814796,11.0
